"id","Y","GltB","GltD","GltB2","GltD2","GlnA","GlnA3","GlnA4","GlnN","GlnA6","GatA","GatB","GatC","Gdh1","Gdh2","Gdh3"
"2998021.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2293104.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2997015.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2997093.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2998041.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"186806.9","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2293106.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2998023.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2293107.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2997138.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2293108.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"411463.4","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1256908.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292368.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"39490.230","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"39490.231","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1042156.4","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"42322.7","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"553973.6","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0"
"2292202.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0"
"6666666.205275","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"500632.7","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"742723.3","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"1078090.3","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"552395.3","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1078091.3","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"658088.3","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1912855.5","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1261637.4","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1150298.5","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2997014.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","1","0"
"2998014.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2997121.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2998026.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"999412.4","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"566550.8","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"742737.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1715004.4","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1469948.5","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"861454.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"467210.3","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1095750.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"887325.3","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"575593.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"936594.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1122142.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"140626.5","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"140626.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1926283.3","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"2292041.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2997098.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"515620.4","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"28052.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"384639.4","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2998044.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292233.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2763051.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2998034.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"253257.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1286362.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1286820.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1304881.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"384636.4","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2584654.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0"
"2292287.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2997037.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2830660.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2219695.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","1","0"
"478749.5","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2086584.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1298596.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"657313.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"33039.1104","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"6666666.205256","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"471875.6","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292249.3","1","1","0","0","1","0","1","0","1","0","0","0","0","1","1","0"
"1720300.5","1","1","0","0","1","0","1","0","1","0","0","0","0","1","1","0"
"658081.3","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"665951.3","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"411460.6","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"665950.3","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"2292347.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292247.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1653435.83","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1653435.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"39482.4","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0"
"556261.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0"
"290055.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0"
"2292204.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0"
"2509240.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292964.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2606633.7","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2606633.8","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292969.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292970.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2606633.10","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2606633.5","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292987.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292963.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2606633.4","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"6666666.205278","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"585501.3","1","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2292065.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1122934.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"657324.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1123011.4","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2997047.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2997050.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2998009.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2293139.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2293126.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"180332.6","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2997104.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"585394.18","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"657315.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"718255.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"536231.5","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"166486.30","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"622312.4","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292066.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"33038.800","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"33038.15","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"658082.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"411470.6","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"6666666.201657","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"6666666.201656","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1123075.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0"
"1291051.3","1","1","1","0","1","0","1","0","1","0","0","0","0","1","0","0"
"658655.3","1","1","1","0","1","0","1","0","1","0","0","0","0","1","0","0"
"2997097.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2292900.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2998001.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2998030.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2998025.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2292894.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2292895.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2998038.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2763065.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2292374.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0"
"1653434.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","1","0"
"2998006.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"796942.3","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2292271.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292206.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292304.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292311.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292006.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2292305.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2293018.3","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"2293031.3","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"2293006.3","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"2293049.3","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"2787102.3","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"2292998.3","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"1122184.3","1","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0"
"1981510.4","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0"
"1834198.6","1","1","1","0","1","0","1","0","1","0","0","0","1","1","0","0"
"1796620.3","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"1776382.3","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"1697793.4","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"642589.3","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0"
"428125.8","1","1","1","0","1","0","1","0","1","0","1","1","0","1","0","0"
"1105031.3","1","1","1","0","1","0","1","0","1","0","1","1","0","1","0","0"
"1958780.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2045012.5","1","0","0","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1121334.3","1","1","1","0","1","0","1","0","1","0","1","1","0","1","0","0"
"290054.4","1","1","0","0","1","0","1","0","0","0","1","1","1","1","0","0"
"2086583.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2564099.3","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"657321.5","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"2292352.3","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"2996870.3","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"2997917.3","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"2041843.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"3002520.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2292003.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"3002519.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2292197.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"3002515.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"1628085.210","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2584625.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"3002514.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2292294.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2292296.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"3002516.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2292302.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"3002521.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2292199.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2292004.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2292005.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"3002517.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"1628085.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2292293.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"1408437.6","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"1408437.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2292300.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2292295.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2997913.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2997912.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2997911.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2292297.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2086578.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2996910.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2996909.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2479843.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"1203606.4","1","1","1","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2364792.3","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0"
"1871029.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"2291991.3","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0"
"2292269.3","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0"
"2763041.3","1","1","0","0","1","0","1","0","1","0","1","0","0","1","1","0"
"2763042.3","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"2093857.4","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1519439.3","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2997152.3","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2292270.3","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1"
"1965578.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2211183.3","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1121344.3","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1673721.58","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"411475.3","1","1","1","0","0","0","1","0","0","0","1","1","0","0","0","0"
"742738.3","1","1","1","0","0","0","1","0","0","0","1","1","0","1","0","0"
"292800.27","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"292800.11","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1297617.14","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1297617.3","1","1","1","0","0","0","1","0","0","0","1","1","0","1","0","0"
"1297617.4","1","1","1","0","0","0","1","0","0","0","1","1","0","1","0","0"
"2108523.6","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1965576.3","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"552398.3","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2109689.3","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2292244.3","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"186802.195","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"186802.194","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"186802.193","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1871015.3","1","1","1","0","0","0","1","0","0","0","1","1","0","1","0","0"
"1007096.3","1","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0"
"693746.9","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"411467.62","1","1","0","0","0","0","1","0","1","0","1","1","1","1","0","0"
"411467.6","1","1","1","0","0","0","1","0","1","0","1","1","1","1","0","0"
"2584663.3","1","1","0","0","0","0","1","0","0","0","1","1","0","1","0","0"
"2997150.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2997149.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1123282.4","1","1","1","0","0","0","1","0","1","0","1","1","0","1","1","0"
"2714355.3","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2714353.3","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"2830659.3","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"1965588.3","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"445972.6","1","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0"
"1720200.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","1","0"
"1235835.3","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0"
"1720313.6","1","1","0","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1720313.7","1","1","0","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2998069.3","1","1","0","0","1","0","0","0","1","0","1","1","1","1","0","0"
"216572.54","1","1","0","0","1","0","0","0","1","0","1","1","0","1","0","0"
"853.173","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.168","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.172","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.171","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"411483.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.162","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.167","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.268","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.820","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.234","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.270","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.273","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.272","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"718252.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.165","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"657322.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.166","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.274","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.269","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"411485.10","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.169","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.164","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"748224.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.163","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.8794","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.161","1","1","1","0","0","0","1","0","1","0","1","0","1","1","0","0"
"853.267","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.271","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.266","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"853.158","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"853.147","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0"
"745368.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"2997294.3","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"1849041.17","1","0","0","0","0","0","1","0","1","0","1","1","1","1","0","0"
"1841868.3","1","0","0","0","0","0","1","0","1","0","1","1","0","1","0","0"
"474960.5","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0"
"1870991.5","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"537013.3","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0"
"1871035.3","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2041842.3","1","0","0","0","0","0","1","0","1","0","1","1","1","1","0","0"
"6666666.205279","1","0","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"1841867.3","1","0","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"717961.3","1","1","0","0","1","0","0","0","1","0","1","1","1","1","0","0"
"657319.3","1","1","0","0","1","0","0","0","1","0","1","1","1","1","0","0"
"428128.7","1","1","0","0","1","0","0","0","1","0","1","1","1","1","0","0"
"641112.4","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0"
"411473.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","1","0"
"2997158.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"246199.4","1","1","1","0","1","0","1","0","1","0","0","0","0","1","0","0"
"2293177.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2293156.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2293165.3","1","1","1","0","0","0","0","0","1","0","1","1","0","1","0","0"
"1160721.503","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2293169.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"1160721.7","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"1160721.504","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2293178.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2293161.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2293152.3","1","1","1","0","0","0","0","0","1","0","1","1","0","1","0","0"
"2293157.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2293243.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"1160721.18","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2293149.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2293216.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2293194.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2293233.3","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"2364796.3","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"213810.11","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"213810.4","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"1550024.406","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0"
"6666666.205267","1","1","1","0","1","0","1","0","1","0","1","1","0","1","0","0"
"665956.3","1","1","1","0","1","0","1","0","1","0","1","1","0","1","0","0"
"216572.55","1","1","1","0","0","0","1","0","1","0","1","1","0","1","0","0"
"1917867.3","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"2606709.4","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0"
"2997921.3","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"1776384.3","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0"
"883109.3","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"592031.3","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"1321814.3","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"2764712.3","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"499177.3","1","1","0","0","0","0","0","0","0","1","1","1","1","1","0","0"
"546269.3","1","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0"
"1115804.3","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0"
"864565.3","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0"
"796939.3","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0"
"796940.3","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0"
"796937.3","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0"
"796941.3","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0"
"997827.4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"367459.5","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"699037.5","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"699034.5","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"525259.3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"6666666.201654","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"1002369.4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
